numero_de_cliente,Predicted
36047750,0
30131140,0
34515440,0
179961570,0
174403330,0
38988621,0
56685120,0
119570710,0
114172060,0
162612031,0
29267141,0
126250721,0
86227111,0
73473120,0
180403270,0
37997961,0
89014890,0
135860151,0
89908710,0
118348810,0
92519751,0
76007380,0
171779300,0
57168700,0
76171761,0
82116971,0
79587860,0
145976201,0
120951081,0
125703640,0
73877861,0
52210650,0
134085031,0
69906901,0
58566970,0
57567710,0
37721700,0
182491210,0
84432691,0
109175530,0
29391591,0
92362851,0
53320140,0
97447161,0
102094690,0
103275291,0
77963201,0
101172441,0
171047931,0
103314471,0
52699780,0
54626190,0
172439370,0
71835361,0
128666151,0
120538911,0
32779670,0
94622020,0
73766571,0
116361640,0
138381260,0
107820351,0
170179671,0
55913410,0
79900440,0
83845541,0
95753501,0
38026261,0
107455491,0
68459561,0
141442311,0
72529881,0
113537080,0
37527020,0
34226370,0
90478831,0
96624930,0
54472561,0
102478721,0
57747130,0
118634200,0
171421160,0
94065281,0
70933881,0
32185851,0
125156550,0
154394860,0
99137320,0
93787270,0
106793730,0
66167941,0
127159810,0
51625370,0
66586721,0
119388421,0
37995860,0
86363081,0
35998390,0
120004101,0
77549870,0
30691910,0
37846790,0
69245541,0
103484591,0
122952470,0
60083841,0
73607860,0
134962070,0
35713291,0
88993481,0
99167380,0
95869471,0
40563690,0
29844410,0
136976141,0
67638611,0
152528150,0
78854041,0
77952911,0
32420250,0
81678370,0
32678381,0
113871411,0
129153650,0
129258321,0
82992021,0
144356410,0
115442901,0
119177660,0
32848040,0
103061481,0
85921961,0
55450471,0
36259510,0
170727170,0
80930571,0
90286961,0
178806331,0
114777041,0
61533290,0
174435311,0
160290820,0
186190631,0
156948821,0
158010421,0
107537771,0
142720521,0
62820740,0
156959700,0
93631761,0
32144400,0
100780920,0
76635290,0
60231450,0
152130421,0
152960611,0
155215340,0
34130571,0
146260480,0
178584341,0
115587240,0
140664401,0
113156191,0
94244410,0
57445780,0
146848450,0
140799021,0
156107631,0
89849111,0
51194951,0
120697571,0
136283551,0
70753180,0
128853581,0
52412461,0
90702171,0
74276060,0
131316141,0
170409671,0
90714690,0
165960461,0
68211380,0
89731161,0
132333241,0
152446391,0
67089890,0
132251071,0
59350030,0
162134250,0
127089681,0
178401070,0
88715931,0
32498961,0
132793900,0
153353541,0
39085470,0
91769920,0
115893261,0
36023301,0
37132160,0
72089290,0
168439401,0
93705570,0
124245540,0
116428421,0
69243321,0
169017891,0
73468850,0
60351271,0
101996320,0
105969680,0
121691860,0
171152961,0
40183561,0
127382740,0
39962860,0
102618030,0
114225280,0
51242150,0
60442860,0
51240630,0
59430551,0
170131080,0
59089671,0
125685741,0
40315781,0
55822360,0
88720560,0
67748671,0
111179191,0
39369160,0
90698320,0
89402261,0
38043990,0
93256261,0
96637671,0
170689160,0
68548930,0
121008161,0
107026711,0
35265681,0
122352981,0
124136581,0
113095840,0
66535021,0
169998330,0
102773470,0
170541141,0
107206071,0
108239550,0
125807910,0
91185571,0
144566240,0
55513870,0
171976311,0
103416111,0
179051131,0
67309951,0
96693290,0
82639970,0
73436160,0
107431110,0
39215710,0
131521360,0
97204240,0
107781000,0
105098251,0
112062251,0
31607711,0
104483441,0
69546371,0
33918880,0
182289920,0
137308541,0
138439621,0
53416870,0
81584501,0
59484181,0
146738620,0
107557421,0
60444201,0
108048900,0
87982360,0
131587210,0
142372800,0
33389630,0
113528651,0
60338760,0
141850621,0
77712261,0
141470970,0
31284380,0
85938921,0
175753931,0
56166161,0
35687800,0
81735381,0
78119410,0
117313701,0
75081681,0
102203990,0
169882300,0
62654241,0
60497301,0
67685460,0
120794701,0
75048060,0
60980820,0
184462411,0
113021630,0
145334500,0
107872520,0
66415550,0
56076690,0
98681810,0
64663521,0
135135691,0
141590441,0
109272260,0
105362521,0
38254921,0
142225601,0
30934721,0
142940881,0
93286320,0
103355991,0
168331561,0
125423451,0
129006681,0
64686220,0
71988521,0
134622470,0
115834550,0
136174260,0
69264081,0
108802771,0
124956891,0
83787241,0
64599260,0
81477960,0
60087650,0
87168941,0
156383601,0
41245801,0
70110070,0
152207381,0
170257271,0
129728050,0
79674641,0
170049440,0
83979590,0
39213020,0
36332021,0
36653380,0
31956090,0
111703881,0
105499900,0
30130551,0
64658671,0
33595591,0
126575120,0
116269231,0
146732070,0
97744181,0
117528560,0
170750620,0
180803690,0
50947520,0
143155100,0
171422450,0
94376050,0
116621171,0
69077061,0
124321561,0
33926190,0
74905251,0
89104720,0
91170960,0
153049040,0
101869001,0
123715581,0
97638741,0
74944320,0
112845020,0
155280020,0
59427571,0
100457110,0
121472611,0
128817791,0
170569851,0
79222590,0
123392540,0
140542351,0
41006441,0
91869510,0
66521631,0
80836890,0
90315560,0
73060651,0
59134350,0
80577820,0
104550461,0
95261160,0
92467590,0
143288610,0
134015731,0
102572530,0
134166500,0
85135110,0
119487371,0
67622181,0
71400270,0
31082321,0
37292340,0
40283501,0
38906401,0
86813910,0
70759790,0
111568201,0
33001131,0
87029470,0
142286131,0
69850120,0
154755800,0
110956680,0
81830301,0
39049501,0
134449541,0
103112301,0
32186560,0
76811951,0
32750550,0
155099721,0
154035730,0
35228610,0
163038190,0
140964231,0
179966600,0
136315430,0
153889751,0
92489930,0
77807360,0
36964670,0
128258950,0
145920710,0
37678301,0
88395871,0
84893000,0
55248310,0
90714041,0
72010870,0
170438280,0
121011551,0
130460801,0
72446191,0
144826591,0
60677071,0
170803430,0
51243311,0
34410811,0
31232441,0
71027280,0
101794791,0
95695550,0
102482300,0
60431681,0
94270790,0
32399490,0
127002491,0
51432560,0
115673021,0
92226830,0
39156820,0
59715650,0
95871571,0
86958360,0
133204550,0
115983680,0
145474321,0
158510790,0
59387050,0
75676431,0
73667331,0
89517941,0
76702130,0
170312600,0
130994151,0
69317070,0
59209141,0
57143661,0
112179441,0
33062080,0
123234760,0
136551400,0
85595871,0
97212190,0
78353271,0
37145200,0
67587210,0
98740871,0
56314530,0
82548441,0
72024380,0
94868281,0
91364701,0
68764080,0
128609430,0
94060191,0
121611860,0
52934520,0
76147551,0
170056571,0
84978030,0
144735181,0
129084871,0
71413840,0
93211171,0
70702710,0
95457770,0
171025011,0
103290620,0
92980940,0
142849190,0
85633121,0
38061061,0
76175101,0
122420991,0
157331000,0
75957961,0
66508351,0
65680330,0
78812290,0
31763690,0
101991991,0
57790871,0
148210811,0
56204641,0
34376080,0
115403490,0
135306290,0
32258550,0
57484491,0
76489841,0
54415020,0
55722171,0
186221921,0
101596071,0
133029460,0
152376801,0
69849881,0
66903750,0
146100941,0
116904921,0
152210430,0
102956391,0
56816470,0
146993600,0
52912641,0
134051000,0
126207211,0
74519101,0
59787700,0
56191601,0
127134481,0
105750840,0
144930801,0
106427401,0
65678930,0
158404180,0
178230941,0
36337640,0
96985691,0
98072731,0
95845781,0
72667780,0
85631251,0
125946621,0
59758981,0
71915720,0
84323340,0
170699220,0
82372821,0
101215020,0
126028611,0
110828020,0
94654480,0
96634750,0
54557181,0
80517590,0
75807260,0
114627220,0
75942820,0
85421660,0
128989251,0
107629471,0
44969450,0
31972221,0
137680891,0
95728471,0
29661361,0
84046891,0
66016061,0
39947471,0
144343891,0
120997751,0
32918031,0
95722801,0
53585760,0
36906651,0
120546451,0
52756971,0
120558270,0
104898020,0
135176691,0
109636360,0
94765001,0
131162230,0
92260160,0
93089531,0
99681190,0
35293060,0
41207500,0
123841021,0
57607420,0
69354841,0
54930880,0
56095050,0
132332831,0
94429321,0
141225060,0
116578250,0
74970750,0
146141770,0
127299930,0
142132270,0
106147801,0
119903290,0
35789261,0
157992351,0
126169030,0
161134871,0
169871830,0
59369261,0
126403591,0
72018991,0
54660290,0
109271380,0
112889691,0
140122401,0
86429400,0
39710391,0
87752701,0
145010520,0
32390660,0
91338211,0
82368910,0
36415240,0
133084550,0
146427270,0
60319760,0
39663960,0
74199851,0
74510151,0
122211461,0
52138190,0
55413930,0
133193440,0
77534771,0
157792350,0
168220980,0
99242700,0
69712520,0
143754410,0
121467231,0
51212910,0
70721071,0
111554341,0
124394780,0
74345590,0
59791201,0
101887140,0
144733371,0
170470961,0
130188751,0
74733380,0
137916041,0
87155440,0
57575670,0
79849740,0
155277911,0
155215280,0
85220720,0
97222130,0
156946071,0
117383470,0
120571430,0
107644450,0
113330820,0
80366291,0
143707040,0
65653251,0
102633291,0
92507531,0
50670201,0
35299780,0
77209501,0
172344391,0
40500180,0
94881611,0
55997040,0
154151691,0
145964630,0
109477931,0
57649120,0
76854120,0
51670861,0
54473730,0
133865901,0
116517131,0
60584030,0
60014370,0
94772490,0
91444001,0
62536350,0
31147360,0
38797160,0
125264330,0
120456221,0
51406830,0
110833460,0
126025280,0
108428901,0
68615070,0
38436280,0
125508720,0
127612680,0
170049431,0
110356780,0
65898990,0
123878050,0
152800961,0
121557300,0
172382871,0
108477791,0
91836120,0
91259141,0
100057100,0
105470660,0
116445210,0
80514430,0
122937850,0
57712561,0
67516510,0
35704470,0
69160631,0
37604680,0
125841710,0
53665530,0
112791570,0
31102970,0
145278291,0
111022000,0
158872370,0
171396540,0
116187241,0
156146931,0
177974100,0
106630450,0
77412611,0
92164310,0
74899580,0
64937510,0
120505000,0
122136251,0
99206150,0
155369850,0
33048860,0
50405811,0
123981730,0
33749571,0
95258581,0
91893020,0
105049361,0
66323620,0
77633781,0
90841130,0
34076130,0
98600281,0
169707441,0
183943460,0
110371341,0
65058971,0
123416690,0
118164600,0
133285250,0
109519220,0
75942880,0
180249120,0
101143611,0
102676211,0
126890851,0
100258980,0
73417791,0
180946790,0
104603450,0
138002830,0
70032341,0
114157031,0
82914241,0
59214590,0
108523410,0
50744471,0
107101630,0
169738440,0
68466000,0
72028000,0
112372550,0
126515111,0
138827991,0
38183871,0
118551791,0
66815440,0
119178061,0
35057141,0
76593240,0
59937811,0
64494571,0
174122620,0
64841370,0
87232221,0
174346600,0
91641030,0
38625981,0
72066241,0
142501981,0
158391891,0
74379860,0
60506250,0
86637240,0
87508951,0
69965561,0
118256171,0
90452290,0
156708590,0
84252110,0
104569710,0
80876831,0
150600690,0
153603081,0
66940411,0
32178371,0
145491691,0
88522780,0
31040220,0
75059581,0
107191280,0
124057640,0
36783551,0
70793420,0
58316551,0
187634060,0
142212800,0
74385411,0
72681401,0
53300610,0
162956610,0
56857281,0
78736491,0
98661631,0
141667521,0
74323140,0
51304490,0
131519891,0
33741970,0
125124620,0
108385681,0
35285861,0
154801821,0
118490621,0
138105691,0
32210591,0
65537051,0
30726650,0
32373811,0
106002011,0
76756691,0
88533471,0
146896571,0
183790650,0
83831280,0
54292031,0
39234950,0
139836371,0
81531060,0
80397641,0
39445121,0
104682340,0
68245940,0
41625751,0
93174681,0
126232540,0
97619911,0
133016180,0
113096430,0
38358440,0
146877510,0
110134021,0
85720901,0
107215020,0
32192231,0
67533000,0
33697291,0
76440661,0
130486301,0
82278141,0
117792191,0
31850180,0
35054101,0
138344591,0
102805460,0
119752060,0
181130190,0
101570751,0
31499820,0
128490531,0
111358901,0
120756341,0
33251081,0
129464061,0
129986641,0
38617271,0
51569111,0
64945930,0
29193101,0
166801241,0
104332800,0
107936491,0
101366310,0
41489021,0
112176470,0
30278570,0
107250230,0
66758361,0
39970870,0
182746010,0
32026790,0
69373791,0
167097561,0
102369430,0
130189861,0
76587980,0
74412491,0
68482251,0
63131851,0
171309110,0
75867431,0
166236611,0
65284420,0
93991241,0
163089650,0
162538991,0
59279031,0
52311470,0
73803471,0
157947731,0
78465611,0
100398690,0
38369781,0
89073601,0
71724490,0
69997550,0
83367180,0
168627420,0
32898791,0
171313970,0
43202980,0
53873310,0
153667351,0
123870671,0
135335051,0
87409181,0
89211791,0
103854900,0
37983870,0
35513410,0
178891831,0
58978210,0
31872631,0
38600601,0
158216860,0
94155281,0
60606951,0
116863571,0
83021961,0
57698121,0
57741101,0
179378331,0
61199651,0
106106110,0
38177560,0
90145850,0
105454571,0
170489151,0
107923280,0
115822740,0
59240730,0
99125671,0
85197860,0
127839880,0
127449221,0
158028090,0
142720931,0
126462600,0
51264481,0
70207090,0
145436490,0
37267540,0
133292210,0
36128391,0
61736211,0
133492570,0
73562471,0
54502381,0
141891911,0
75636841,0
134665630,0
72533630,0
121828120,0
170613011,0
40572101,0
53553361,0
54491860,0
53307280,0
106956420,0
71567470,0
153079040,0
72768250,0
168854270,0
71149971,0
115905900,0
76278901,0
72050041,0
57574670,0
146733291,0
73414170,0
144792551,0
70150360,0
140877911,0
56683071,0
170571021,0
73964940,0
170072181,0
111216330,0
185332140,0
109135410,0
102841831,0
96042750,0
40078240,0
82211241,0
153255360,0
162094720,0
62224291,0
155699500,0
56151891,0
102933360,0
85279670,0
74179271,0
54247641,0
53576700,0
39414891,0
153281150,0
168363611,0
37957021,0
119143791,0
39146231,0
34087121,0
33256820,0
60777600,0
70917101,0
30521141,0
114344341,0
70312291,0
66167181,0
57726661,0
84028770,0
108416920,0
127681101,0
98514081,0
67296151,0
39956190,0
102437321,0
92334670,0
154900190,0
31731461,0
95065830,0
71591500,0
106490860,0
90976160,0
71022301,0
68712841,0
59573020,0
91985941,0
115781920,0
86450861,0
52966331,0
174360170,0
170224991,0
56080080,0
113357071,0
142084311,0
56373591,0
127314960,0
102441531,0
40995561,0
103190841,0
58591591,0
95466071,0
110555491,0
93239950,0
109495710,0
40205790,0
82009900,0
119010341,0
50727930,0
68560501,0
145514031,0
30225120,0
32723411,0
154818311,0
66500811,0
55575501,0
69050511,0
55055790,0
76026210,0
140736280,0
59136340,0
140289720,0
51192671,0
70778560,0
54518351,0
59023180,0
31190930,0
109566120,0
127429870,0
87534980,0
59554480,0
58778090,0
182758111,0
168585781,0
75133150,0
102198891,0
59840441,0
70047730,0
80783970,0
156801160,0
62588981,0
67896110,0
117808100,0
112486880,0
66675201,0
134458021,0
169298541,0
88015460,0
140378260,0
73823420,0
101108700,0
152458611,0
83471211,0
144028561,0
178891780,0
162066701,0
95032671,0
168310750,0
84172391,0
153799520,0
60434850,0
159066120,0
73337970,0
78682520,0
144805950,0
67661540,0
118302841,0
88718280,0
37351921,0
75121220,0
109950981,0
59046280,0
58899081,0
73466271,0
69478471,0
68596590,0
67275100,0
37564731,0
94833780,0
29662821,0
58434280,0
109916830,0
31260110,0
99425271,0
107819241,0
35307321,0
172305100,0
105893121,0
90123980,0
72759130,0
94492900,0
133050630,0
62847350,0
162416540,0
100270560,0
76582770,0
91510850,0
57508581,0
95771110,0
93848320,0
157197020,0
133204080,0
142928831,0
129920450,0
77211491,0
64598611,0
181557620,0
54605200,0
122324151,0
31480751,0
97107100,0
140339011,0
87687551,0
63291340,0
182463430,0
121743910,0
174611161,0
59344710,0
156596711,0
133096360,0
57986491,0
170414940,0
63631341,0
138248800,0
88868511,0
40780591,0
31893810,0
51304541,0
119935510,0
31657481,0
142823681,0
54144421,0
95704210,0
64884820,0
30346871,0
129921141,0
35062751,0
62099261,0
71094761,0
33413011,0
103632440,0
76054451,0
98622741,0
86746250,0
158380251,0
111232001,0
144568101,0
30378220,0
74864670,0
40725620,0
66568941,0
143217380,0
29806391,0
89168571,0
60158820,0
31861111,0
83939111,0
168814970,0
146843531,0
60612570,0
50805590,0
34175891,0
118813090,0
161480491,0
39698410,0
112741330,0
92471630,0
174459120,0
144402550,0
113155730,0
71898461,0
169095201,0
126319671,0
143308730,0
66202680,0
99959201,0
142133611,0
71486761,0
101682681,0
106161610,0
87242511,0
35991431,0
59942431,0
117241771,0
111500900,0
59888110,0
50802891,0
182296060,0
70494281,0
91421191,0
117989390,0
113274321,0
156195070,0
85528091,0
73682770,0
104073560,0
50497160,0
98586831,0
136227710,0
53495171,0
116280991,0
83075240,0
91501140,0
146262060,0
89947771,0
78541341,0
154562990,0
104431101,0
79944061,0
37232331,0
80245121,0
109392251,0
72494560,0
58139130,0
107621631,0
169637560,0
131501940,0
30959571,0
170616171,0
33570450,0
40366430,0
54008170,0
61346321,0
58442820,0
64814341,0
39932100,0
80341970,0
65836351,0
116240410,0
134337730,0
101165720,0
127479631,0
125413741,0
95997720,0
116126601,0
100569151,0
40767081,0
114064050,0
102877390,0
100940980,0
112641731,0
53726700,0
117832490,0
83486061,0
81009811,0
101013610,0
53391891,0
121469750,0
176863200,0
51129801,0
110537720,0
60387770,0
135465701,0
85517100,0
52812530,0
107226541,0
103743490,0
74121901,0
40976851,0
119060521,0
95198290,0
73830030,0
64554981,0
75661171,0
112583431,0
118841391,0
60036650,0
97941270,0
109203190,0
137755281,0
90938730,0
99298541,0
60423970,0
174281681,0
38466971,0
114117500,0
167347101,0
33355881,0
179716360,0
39630100,0
124113481,0
65470970,0
67979790,0
56087681,0
80890101,0
90854400,0
68577820,0
83606890,0
59924430,0
85849151,0
51017751,0
130477121,0
36201081,0
120738561,0
55492521,0
81890950,0
69202740,0
106632201,0
67288081,0
128902590,0
74510980,0
64478960,0
127185600,0
66527890,0
90951241,0
70359951,0
65676931,0
54247001,0
126339500,0
29652941,0
52383161,0
90741240,0
121307060,0
31776551,0
32527740,0
157842060,0
104328881,0
186327831,0
135798221,0
118123660,0
79988101,0
171261040,0
74695950,0
156441620,0
107059230,0
83830751,0
127978360,0
127764560,0
88112411,0
72467541,0
172323281,0
56017381,0
67066850,0
138066400,0
100608631,0
100012361,0
102636630,0
70241010,0
76952891,0
111898920,0
35900371,0
83417820,0
29924991,0
35574290,0
144204941,0
137906921,0
162466531,0
141801800,0
136401160,0
35514691,0
176089680,0
92522270,0
73393470,0
78479591,0
101181860,0
87863461,0
38424580,0
170359321,0
30112421,0
87575151,0
34575910,0
118276590,0
110853511,0
104608591,0
63218991,0
64984641,0
117267501,0
133664261,0
59799160,0
120027680,0
74998180,0
106428741,0
161192420,0
86641100,0
127244720,0
79498031,0
66279341,0
33151251,0
44200891,0
87923521,0
33493840,0
170763720,0
186478651,0
53739510,0
30773251,0
185843090,0
102554170,0
113092681,0
53794651,0
125246141,0
114898860,0
143843650,0
122255210,0
174214081,0
133058631,0
152588851,0
32036321,0
75801530,0
56429680,0
120255691,0
111075271,0
99042341,0
119872880,0
88895650,0
126887170,0
132346751,0
87776791,0
51075241,0
125261760,0
93889431,0
132143710,0
99290181,0
134176491,0
75625270,0
71525890,0
97986821,0
90918431,0
106070260,0
87762350,0
109847061,0
73456570,0
59922961,0
106594950,0
78010400,0
38056150,0
131611181,0
59011190,0
71060261,0
132946471,0
99011060,0
127029271,0
57240451,0
89166010,0
53431251,0
72505431,0
91359620,0
185346470,0
107902930,0
116768191,0
36212900,0
111548560,0
121657770,0
73055450,0
129483600,0
30605650,0
158386041,0
77274181,0
75162800,0
64954820,0
72740650,0
100329450,0
171211091,0
92961230,0
31281451,0
86528461,0
40101741,0
67394460,0
64512291,0
91415350,0
119315201,0
115906481,0
125211871,0
99368601,0
83887711,0
32100121,0
72447370,0
62198040,0
134312760,0
119776680,0
118742800,0
74891980,0
106817470,0
31837430,0
65269561,0
158732891,0
110585790,0
55206021,0
32837681,0
181557911,0
78895860,0
73577920,0
137177790,0
81278010,0
32866870,0
145723570,0
96637731,0
59466640,0
170743421,0
32159361,0
168995380,0
77744140,0
100072830,0
55161230,0
144427870,0
32014160,0
68075410,0
120522660,0
107607541,0
158208500,0
161909220,0
99708141,0
183836201,0
131312350,0
110114030,0
103150961,0
73845461,0
89877421,0
75111101,0
55935050,0
169751711,0
34091741,0
57352321,0
146529721,0
60202381,0
39535890,0
102366390,0
110541290,0
52129590,0
68262080,0
32754120,0
33864251,0
110431050,0
41491370,0
62720151,0
152794821,0
40427011,0
158444120,0
91274521,0
133686020,0
70517800,0
52719071,0
98557241,0
121659170,0
92066120,0
73483060,0
144821091,0
83682450,0
92175250,0
102197030,0
70146150,0
130827711,0
105261300,0
123571550,0
84900651,0
113360120,0
66495841,0
172264630,0
155580661,0
87318771,0
113148001,0
100840570,0
169059650,0
75784911,0
115109160,0
152212180,0
97904310,0
34252980,0
153263840,0
71104010,0
99480361,0
113181511,0
145958490,0
118042490,0
87846211,0
124883740,0
157521530,0
168640580,0
117627801,0
80366701,0
52153741,0
115049211,0
137382931,0
72609121,0
131643000,0
73374870,0
140351181,0
111080121,0
52938440,0
39273780,0
171088290,0
119955690,0
99667560,0
99861831,0
130124370,0
56042420,0
88568860,0
41542420,0
171512980,0
106421790,0
138032651,0
96801660,0
163095961,0
140169301,0
111212410,0
96688670,0
105628150,0
128409950,0
116199120,0
34819471,0
118503841,0
80331031,0
41357561,0
57435430,0
34109060,0
111235690,0
32222700,0
143719260,0
34677251,0
126462190,0
105904231,0
79034571,0
168045361,0
153095641,0
162981161,0
158218790,0
88962610,0
186719241,0
118591851,0
54422791,0
140281351,0
41675401,0
32576100,0
80828470,0
29644990,0
182423541,0
84687431,0
158540440,0
94369671,0
77020790,0
110776730,0
72820001,0
163124321,0
55444340,0
158204350,0
158715521,0
110319231,0
32588910,0
98670111,0
99960311,0
138043240,0
116153031,0
153693790,0
80621800,0
67652710,0
145378881,0
134366560,0
101049511,0
133929420,0
68842910,0
78332280,0
74747300,0
59169620,0
97306580,0
41261301,0
29198891,0
74070970,0
131367960,0
103599280,0
98980761,0
114736631,0
67230830,0
112066811,0
36063660,0
77889410,0
70965751,0
35003050,0
96039650,0
139612980,0
134152341,0
104081450,0
53215401,0
29926451,0
88663301,0
126278680,0
131822411,0
109257170,0
109233660,0
97840271,0
140614811,0
69996201,0
76507920,0
97328100,0
70672121,0
75131280,0
137996391,0
125286730,0
105872540,0
79902891,0
73417151,0
143452411,0
63733570,0
94351780,0
34053210,0
80313020,0
110614680,0
80690810,0
32314170,0
136910991,0
114579380,0
59106110,0
36544771,0
67419960,0
170142651,0
98702451,0
76206860,0
107423390,0
40132331,0
118616070,0
132024410,0
53475171,0
71913961,0
56408331,0
130998301,0
96947510,0
36847120,0
94707170,0
70607211,0
122201700,0
141127340,0
169030590,0
103312780,0
178944940,0
155876230,0
102303571,0
37243151,0
99420190,0
125738670,0
106550561,0
56106511,0
102242811,0
123166510,0
171193850,0
107551050,0
171978831,0
64393341,0
71253131,0
117880731,0
125394800,0
32416860,0
146456971,0
128383511,0
32430950,0
76044041,0
30235760,0
112217981,0
132323070,0
69076950,0
50995480,0
82674880,0
117505281,0
87588721,0
80293951,0
72258471,0
127814970,0
31126651,0
125804750,0
139567190,0
112975720,0
105939731,0
133225310,0
35002580,0
40443220,0
116114671,0
136675141,0
32963770,0
67489550,0
154893290,0
75735680,0
128739891,0
59659911,0
59252660,0
96270360,0
183779241,0
33724660,0
50912900,0
99668670,0
171949710,0
86763851,0
98161510,0
35413820,0
151956740,0
102360130,0
108956520,0
68252080,0
117335870,0
56484881,0
80342380,0
74762090,0
85481421,0
41527450,0
74256931,0
115437931,0
170725710,0
85343641,0
140643940,0
36941510,0
132362011,0
110772341,0
103122711,0
77580280,0
36447871,0
124162030,0
170799211,0
37561341,0
96343691,0
184379311,0
118801340,0
53772661,0
108911780,0
54993211,0
102823991,0
55139770,0
108581540,0
63933681,0
132912081,0
118903560,0
35502351,0
38176860,0
122604980,0
88745530,0
105389780,0
37384261,0
118278221,0
132857871,0
83940341,0
123287330,0
102428841,0
57882801,0
102095210,0
69641700,0
60500640,0
107300281,0
155003871,0
129348501,0
106217050,0
34050690,0
92798010,0
103607580,0
98870291,0
122163220,0
97773840,0
55371171,0
64768551,0
132991560,0
90964281,0
91358510,0
125694741,0
64551360,0
30623080,0
79082820,0
70566971,0
133955620,0
37205200,0
184403180,0
40629061,0
82997571,0
73335340,0
90428251,0
68405300,0
103745301,0
116908021,0
87448780,0
154369010,0
76473991,0
138136981,0
145335200,0
32403760,0
39343601,0
35142521,0
77444250,0
140066081,0
133898011,0
56172591,0
69894211,0
170332421,0
64779491,0
155816751,0
113610590,0
72642870,0
35000651,0
134821011,0
160454561,0
119191460,0
60318991,0
154490291,0
180179051,0
153314950,0
83530801,0
67210950,0
106666411,0
95970880,0
110843221,0
180574671,0
62634950,0
71466000,0
111542121,0
143794461,0
41728091,0
69089811,0
33337401,0
96126081,0
86459810,0
65146870,0
91475171,0
171068281,0
187170651,0
162694380,0
29490720,0
29207790,0
86519460,0
75436610,0
92067581,0
59664881,0
101032090,0
105680370,0
35475221,0
170301020,0
35540131,0
41344631,0
69423740,0
32094220,0
31506951,0
110872051,0
170291951,0
131639661,0
144603541,0
84013851,0
100659100,0
94441841,0
114577510,0
110171101,0
99578491,0
31630111,0
86693270,0
108024510,0
40193381,0
168867421,0
98306480,0
55953581,0
124587001,0
172037661,0
116606500,0
51503440,0
101433791,0
60493910,0
135828110,0
30443771,0
123761790,0
108007431,0
106604421,0
170815001,0
145797021,0
89750930,0
134142691,0
156556471,0
125244971,0
76494401,0
67230881,0
138077160,0
107022911,0
170093010,0
114426681,0
95063081,0
136902110,0
138046511,0
103097271,0
38975940,0
72517600,0
74504190,0
53775300,0
41398611,0
93982420,0
123086450,0
77105180,0
73154451,0
146752591,0
93815571,0
134213340,0
156474831,0
99899081,0
126143590,0
168516481,0
72507011,0
145827251,0
130057641,0
116433391,0
152354401,0
77268690,0
186124670,0
141350611,0
53292941,0
33606641,0
142048811,0
58259830,0
106855540,0
34928370,0
69450990,0
73507851,0
53009371,0
149642480,0
106286820,0
167151191,0
134566860,0
100151951,0
36901220,0
133196941,0
88603420,0
111036381,0
102748090,0
40825330,0
93737680,0
152540021,0
64146261,0
97275751,0
129856111,0
136857421,0
132211481,0
100429621,0
29201701,0
113417481,0
69092740,0
138132720,0
98895030,0
119815570,0
64538781,0
115256171,0
70249191,0
78414791,0
69037010,0
114096270,0
69180400,0
146161650,0
67539431,0
116494441,0
36623900,0
102706211,0
71407170,0
82619970,0
59366930,0
103530040,0
84972821,0
56939220,0
175917100,0
37456021,0
59828571,0
141215171,0
52669310,0
69419880,0
29606800,0
157455201,0
57156710,0
127038101,0
105061820,0
40267950,0
69639590,0
168753851,0
79554051,0
100245811,0
54488590,0
109508990,0
102325570,0
33195470,0
111269550,0
92288401,0
114169780,0
144633840,0
57491690,0
116066250,0
56293061,0
99624400,0
89104020,0
99834060,0
187112590,0
89269690,0
88429731,0
98026591,0
57653151,0
106012780,0
99335800,0
59459441,0
81573220,0
86509640,0
114249430,0
35662950,0
35050061,0
116603511,0
99794760,0
34161920,0
97989810,0
68757641,0
94259611,0
37096771,0
171370170,0
32444221,0
40823810,0
81250521,0
171906380,0
96551411,0
88629210,0
156715951,0
51610691,0
73384221,0
51067341,0
108785221,0
95588300,0
90403810,0
33549801,0
69844271,0
170907931,0
65728631,0
34032441,0
69260571,0
112847010,0
122406371,0
64869440,0
52626270,0
57579470,0
53659151,0
62796001,0
105687740,0
174457531,0
124440690,0
123417211,0
60422330,0
31624740,0
142402100,0
81639771,0
109067451,0
125081230,0
30439920,0
120828510,0
102453931,0
77572141,0
157263040,0
63427950,0
113838430,0
52241000,0
76272001,0
146389951,0
180378001,0
182553541,0
138386461,0
31311810,0
69621520,0
104834851,0
90712351,0
109307110,0
180179060,0
63298650,0
76852310,0
58427611,0
69621870,0
112989410,0
138085640,0
128276090,0
121263900,0
60234550,0
68287750,0
66843980,0
80015991,0
115475480,0
55239301,0
70781011,0
33932620,0
168605900,0
88659911,0
128193101,0
40057471,0
105542531,0
37906551,0
170634130,0
146126680,0
73439661,0
180104960,0
55732880,0
72389180,0
128080231,0
115331731,0
157682111,0
41458500,0
98054541,0
157013330,0
88014990,0
140356151,0
170491721,0
86305301,0
30677290,0
117963660,0
108585520,0
120755641,0
170185350,0
50750210,0
71858410,0
82041651,0
68240150,0
86130160,0
85965821,0
118025991,0
128648601,0
145840710,0
117328261,0
158713540,0
175263981,0
119593861,0
29404571,0
56093991,0
99140061,0
116747141,0
135692960,0
99757441,0
68293190,0
36496710,0
68728691,0
112586061,0
112035291,0
35954650,0
